# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,RYPQAVBIDB,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,20,33
# x,y,z,u,w
2.828477677235323728e-01, -2.199764161282389718e+00, 0.000000000000000000e+00, 2.382409431715065695e-02, 1.396326745156212523e-01, -1.633297409951390833e-01, 0.000000000000000000e+00, 9.865715360309461612e-01, 1.379924725610084613e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.105401366257788620e-01, -2.199764161282389718e+00, 0.000000000000000000e+00, 1.899276176329667623e-02, 1.129948470487707884e-01, -1.995042656413775206e-01, -7.860344457272198103e-15, 9.798969578434737482e-01, 1.379924725610084613e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
1.584330328700227497e-01, -2.199764161282389718e+00, 0.000000000000000000e+00, 1.133686403066348596e-02, 8.164499075001048489e-02, -2.337295894537622376e-01, 0.000000000000000000e+00, 9.723016399316498637e-01, 1.379924725610084613e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.241431698405581763e-01, -2.199764161282389718e+00, 0.000000000000000000e+00, 3.834140036737108351e-03, 4.487151826518821079e-02, -2.640584033034825695e-01, 0.000000000000000000e+00, 9.645066923794853864e-01, 1.379924725610084613e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
1.105287968254397846e-01, -2.199764161282389718e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.379924725610084613e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.428548381888519625e+00, -2.597725019067420149e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.448657170823388629e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.403706497832468258e+00, -2.597725019067420149e+00, 0.000000000000000000e+00, 5.848378395602745437e-04, 1.017656842761972651e-02, -3.058734958094953826e-02, 0.000000000000000000e+00, 9.995320975564581101e-01, 1.448657170823388629e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.368009806558320829e+00, -2.597725019067420149e+00, 0.000000000000000000e+00, 1.427578497157526612e-03, 1.984068226262451079e-02, -4.415565016333642540e-02, 0.000000000000000000e+00, 9.990246636388178114e-01, 1.448657170823388629e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.317748499334017387e+00, -2.597725019067420149e+00, 0.000000000000000000e+00, 2.607619842916832509e-03, 3.292881124148989286e-02, -5.114486889434260997e-02, 1.348634199374059874e-14, 9.986912447727679387e-01, 1.448657170823388629e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
1.249012913321807750e+00, -2.597725019067420149e+00, 0.000000000000000000e+00, 4.208591999147373586e-03, 4.990810464536791363e-02, -5.633791438693892817e-02, -8.898138148215162172e-15, 9.984117584456475569e-01, 1.448657170823388629e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.158674529723070057e+00, -2.597725019067420149e+00, 0.000000000000000000e+00, 6.301917577082325264e-03, 7.069691891308518827e-02, -6.122420666423750851e-02, -6.281592135521860666e-15, 9.981240386436620593e-01, 1.448657170823388629e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
1.045952454029953627e+00, -2.597725019067420149e+00, 0.000000000000000000e+00, 8.889993583731638227e-03, 9.426929059312366688e-02, -6.657110624796444553e-02, 0.000000000000000000e+00, 9.977816834422860159e-01, 1.448657170823388629e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
9.140721847978859893e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 1.188148594976113845e-02, 1.183725490947466763e-01, -7.294033092628128545e-02, 0.000000000000000000e+00, 9.973363064304661130e-01, 1.448657170823388629e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
7.709096285160418338e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 1.504539374506009934e-02, 1.393904811427803259e-01, -8.118296717815960684e-02, 0.000000000000000000e+00, 9.966992153303572133e-01, 1.448657170823388629e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
6.276257150552027042e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 1.808280849074981114e-02, 1.532674877082773335e-01, -9.241621324504317725e-02, 0.000000000000000000e+00, 9.957204645529018627e-01, 1.448657170823388629e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
4.955068204387165220e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 2.069091487606949595e-02, 1.568530957680651094e-01, -1.083019512890759650e-01, 2.831242875223365676e-15, 9.941180449760372850e-01, 1.448657170823388629e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
3.827633165124069148e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 2.264568538834491745e-02, 1.493884215241659819e-01, -1.311478551734557296e-01, 0.000000000000000000e+00, 9.913628195990619174e-01, 1.448657170823388629e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
2.928417363435493748e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 2.244127759134188771e-02, 1.315280055523769531e-01, -1.633297409951389445e-01, 3.376385188728630452e-15, 9.865715360309464943e-01, 1.448657170823388629e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.247310539294908871e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 1.789042766463113526e-02, 1.064362776867051469e-01, -1.995047356588889043e-01, -8.344696366726349471e-15, 9.798968621491125353e-01, 1.448657170823388629e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
1.756483788906757493e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 1.067884089697663554e-02, 7.690608830592710055e-02, -2.337295894537620433e-01, 0.000000000000000000e+00, 9.723016399316499747e-01, 1.448657170823388629e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.433487949245670912e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 3.611595880333389515e-03, 4.226705048800734332e-02, -2.640584033034822919e-01, 0.000000000000000000e+00, 9.645066923794854974e-01, 1.448657170823388629e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
1.305246380018670327e-01, -2.597725019067420149e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.448657170823388629e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.369698848746323083e+00, -2.988136364310995052e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.516085727860275512e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.346358666305447427e+00, -2.988136364310995052e+00, 0.000000000000000000e+00, 5.494841632327546101e-04, 9.561390882703231162e-03, -3.058734958096800960e-02, 0.000000000000000000e+00, 9.995320975564574439e-01, 1.516085727860275512e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.312819849818773088e+00, -2.988136364310995052e+00, 0.000000000000000000e+00, 1.341258148260058214e-03, 1.864126028215246436e-02, -4.415617211589181051e-02, 0.000000000000000000e+00, 9.990246405690259568e-01, 1.516085727860275512e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.265596862463212124e+00, -2.988136364310995052e+00, 0.000000000000000000e+00, 2.449988202698356529e-03, 3.093825171244669187e-02, -5.114486889434038258e-02, 1.435404993073355053e-14, 9.986912447727679387e-01, 1.516085727860275512e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
1.201016369530967243e+00, -2.988136364310995052e+00, 0.000000000000000000e+00, 3.954180965407937468e-03, 4.689114018376754067e-02, -5.633791438694213394e-02, -9.470642174825904713e-15, 9.984117584456472239e-01, 1.516085727860275512e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.116138973639332566e+00, -2.988136364310995052e+00, 0.000000000000000000e+00, 5.920996408634323846e-03, 6.642319769939721008e-02, -6.122413173870969172e-02, -6.685754754834585487e-15, 9.981240432395370732e-01, 1.516085727860275512e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
1.010230999681143382e+00, -2.988136364310995052e+00, 0.000000000000000000e+00, 8.352614246307128731e-03, 8.857072289420508948e-02, -6.657096237315122955e-02, 0.000000000000000000e+00, 9.977816930414752372e-01, 1.516085727860275512e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.863229419001381615e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 1.116328195391878830e-02, 1.112168781656976690e-01, -7.294032014778693840e-02, 0.000000000000000000e+00, 9.973363072187527711e-01, 1.516085727860275512e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
7.518146154381547541e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 1.413589380387480013e-02, 1.309642719953612311e-01, -8.118296717815912111e-02, 0.000000000000000000e+00, 9.966992153303573243e-01, 1.516085727860275512e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
6.171922706323879071e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 1.698969563923659332e-02, 1.440024080820254127e-01, -9.241621324504316337e-02, 0.000000000000000000e+00, 9.957204645529018627e-01, 1.516085727860275512e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
4.930600149114515718e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 1.944014097265912150e-02, 1.473712647310659041e-01, -1.083019512890757985e-01, 3.013404347587501658e-15, 9.941180449760372850e-01, 1.516085727860275512e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
3.871319010029037333e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 2.127672438332617322e-02, 1.403577917675839781e-01, -1.311478335961697161e-01, 0.000000000000000000e+00, 9.913628224535310229e-01, 1.516085727860275512e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
3.026461144800809411e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 2.108469357663974794e-02, 1.235770861320473202e-01, -1.633297409951394441e-01, 3.593620983873455378e-15, 9.865715360309462723e-01, 1.516085727860275512e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.386527625760299642e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 1.680900538416889300e-02, 1.000021276002919235e-01, -1.995052566681754791e-01, -8.881595232155165497e-15, 9.798967560726820070e-01, 1.516085727860275512e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
1.925371413588363723e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 1.003330078468038684e-02, 7.225708516408532733e-02, -2.337295894537618490e-01, 0.000000000000000000e+00, 9.723016399316499747e-01, 1.516085727860275512e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.621900798866724447e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 3.393273495661549167e-03, 3.971199074119680095e-02, -2.640584033034825140e-01, 0.000000000000000000e+00, 9.645066923794854974e-01, 1.516085727860275512e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
1.501411482697758148e-01, -2.988136364310995052e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.516085727860275512e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.312893639358427622e+00, -3.364985542712880306e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.581171941746611465e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.291002992200730226e+00, -3.364985542712880306e+00, 0.000000000000000000e+00, 5.153586081231788154e-04, 8.967583465993973768e-03, -3.058734958096876594e-02, 0.000000000000000000e+00, 9.995320975564575550e-01, 1.581171941746611465e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.259547089929157870e+00, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.257936408362088799e-03, 1.748350399918914555e-02, -4.415674386342187396e-02, 0.000000000000000000e+00, 9.990246152980317706e-01, 1.581171941746611465e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.215256876839037492e+00, -3.364985542712880306e+00, 0.000000000000000000e+00, 2.297832393626244533e-03, 2.901684053365021984e-02, -5.114486889434242955e-02, 1.530453356336509718e-14, 9.986912447727679387e-01, 1.581171941746611465e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
1.154687136751054943e+00, -3.364985542712880306e+00, 0.000000000000000000e+00, 3.708607699648310257e-03, 4.397897947821104159e-02, -5.633791438694375764e-02, -1.009776068292085542e-14, 9.984117584456472239e-01, 1.581171941746611465e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.075081023970822169e+00, -3.364985542712880306e+00, 0.000000000000000000e+00, 5.553307735867705694e-03, 6.229793764300196185e-02, -6.122404966543589649e-02, -7.128473696752430610e-15, 9.981240482738426012e-01, 1.581171941746611465e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
9.757504424773733032e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 7.833902471493537148e-03, 8.307011287974869207e-02, -6.657080477346052905e-02, 0.000000000000000000e+00, 9.977817035563508741e-01, 1.581171941746611465e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.595376562912716567e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.047002703431776025e-02, 1.043097819878343602e-01, -7.294030834107115280e-02, 0.000000000000000000e+00, 9.973363080822383875e-01, 1.581171941746611465e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
7.333829277383894230e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.325798820566939651e-02, 1.228307737429828045e-01, -8.118296717815859376e-02, 0.000000000000000000e+00, 9.966992153303573243e-01, 1.581171941746611465e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
6.071212647393946504e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.593455550303924176e-02, 1.350591801571229544e-01, -9.241621324504409318e-02, 0.000000000000000000e+00, 9.957204645529016407e-01, 1.581171941746611465e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
4.906982068751516435e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.823281663741818312e-02, 1.382188149378628939e-01, -1.083019512890754099e-01, 3.212943259929595255e-15, 9.941180449760372850e-01, 1.581171941746611465e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
3.913487289616203180e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.995531854742857436e-02, 1.316408693582306333e-01, -1.311478099604858893e-01, 0.000000000000000000e+00, 9.913628255803058620e-01, 1.581171941746611465e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
3.121099066841421799e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.977523477734513188e-02, 1.159023669221804775e-01, -1.633297409951386669e-01, 3.831580162191461711e-15, 9.865715360309462723e-01, 1.581171941746611465e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.520908568561950336e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 1.576514971026334380e-02, 9.379148796774075536e-02, -1.995058273799202309e-01, -1.420456864921917585e-14, 9.798966398766011388e-01, 1.581171941746611465e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
2.088392195076671509e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 9.410185539931205378e-03, 6.776957977845722569e-02, -2.337295894537620988e-01, 0.000000000000000000e+00, 9.723016399316500857e-01, 1.581171941746611465e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.803768535153313923e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 3.182535226160144656e-03, 3.724568903638197925e-02, -2.640584033034826250e-01, 0.000000000000000000e+00, 9.645066923794853864e-01, 1.581171941746611465e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
1.690762173133289747e-01, -3.364985542712880306e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.581171941746611465e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.258912887691977511e+00, -3.723097098575793851e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.643021951394783020e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.238399702302244165e+00, -3.723097098575793851e+00, 0.000000000000000000e+00, 4.829298373167762956e-04, 8.403301227719031305e-03, -3.058734958095737921e-02, 0.000000000000000000e+00, 9.995320975564577770e-01, 1.643021951394783020e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.208923147984814150e+00, -3.723097098575793851e+00, 0.000000000000000000e+00, 1.178757576026983819e-03, 1.638331345198397460e-02, -4.415736206279127773e-02, 0.000000000000000000e+00, 9.990245879735171197e-01, 1.643021951394783020e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.167419886320870903e+00, -3.723097098575793851e+00, 0.000000000000000000e+00, 2.153242046497285712e-03, 2.719096539280698235e-02, -5.114486889433929317e-02, 1.633223401356469046e-14, 9.986912447727679387e-01, 1.643021951394783020e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
1.110661477193808144e+00, -3.723097098575793851e+00, 0.000000000000000000e+00, 3.475244780688371317e-03, 4.121161666847307503e-02, -5.633791438693679793e-02, -2.155165197340056272e-14, 9.984117584456475569e-01, 1.643021951394783020e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
1.036064549797555356e+00, -3.723097098575793851e+00, 0.000000000000000000e+00, 5.203901208736199692e-03, 5.837779297557952468e-02, -6.122396092436852011e-02, -7.607159969816486051e-15, 9.981240537171376381e-01, 1.643021951394783020e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
9.429843209227797285e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 7.340981984016963294e-03, 7.784300314098048512e-02, -6.657063437065623146e-02, 0.000000000000000000e+00, 9.977817149254082363e-01, 1.643021951394783020e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.340841835139086724e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 9.811242002807864585e-03, 9.774611912079855802e-02, -7.294029557518046103e-02, 0.000000000000000000e+00, 9.973363090158732236e-01, 1.643021951394783020e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
7.158676968777737404e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 1.242373366116612116e-02, 1.151016877300598540e-01, -8.118296717815934316e-02, 0.000000000000000000e+00, 9.966992153303572133e-01, 1.643021951394783020e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
5.975510074689961426e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 1.493187884223444103e-02, 1.265606256950828346e-01, -9.241621324504274704e-02, 0.000000000000000000e+00, 9.957204645529019738e-01, 1.643021951394783020e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
4.884538322048507242e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 1.708552265111363752e-02, 1.295214414971126160e-01, -1.083019512890759928e-01, 3.428692614264662547e-15, 9.941180449760372850e-01, 1.643021951394783020e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
3.953558886096957270e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 1.869961539895323085e-02, 1.233573680923188975e-01, -1.311477844046343433e-01, 0.000000000000000000e+00, 9.913628289611001732e-01, 1.643021951394783020e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
3.211031420281387216e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 1.853088463721119447e-02, 1.086092486282475011e-01, -1.633297409951388890e-01, 8.177742051602080909e-15, 9.865715360309462723e-01, 1.643021951394783020e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.648607847911390589e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 1.477319642790437572e-02, 8.788965256734013187e-02, -1.995064444564261241e-01, -1.010560849605830741e-14, 9.798965142403328610e-01, 1.643021951394783020e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
2.243307288548117562e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 8.818052711818563996e-03, 6.350520127455429320e-02, -2.337295894537617380e-01, 0.000000000000000000e+00, 9.723016399316499747e-01, 1.643021951394783020e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
1.976593478752903810e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 2.982275244458657253e-03, 3.490201631170189445e-02, -2.640584033034818479e-01, 0.000000000000000000e+00, 9.645066923794854974e-01, 1.643021951394783020e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
1.870698004871448883e-01, -3.723097098575793851e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.643021951394783020e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.208373422799139618e+00, -4.058378950838367416e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.700929007053258557e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.189149885636118453e+00, -4.058378950838367416e+00, 0.000000000000000000e+00, 4.525684089725531779e-04, 7.874992126964628844e-03, -3.058734958093211123e-02, 0.000000000000000000e+00, 9.995320975564584431e-01, 1.700929007053258557e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.161526495332702247e+00, -4.058378950838367416e+00, 0.000000000000000000e+00, 1.104626414574868621e-03, 1.535326033454810675e-02, -4.415802115795523786e-02, 0.000000000000000000e+00, 9.990245588409794042e-01, 1.700929007053258557e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.122632516226234944e+00, -4.058378950838367416e+00, 0.000000000000000000e+00, 2.017869371108811909e-03, 2.548149026082757729e-02, -5.114486889434431000e-02, 0.000000000000000000e+00, 9.986912447727677167e-01, 1.700929007053258557e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
1.069442464733105336e+00, -4.058378950838367416e+00, 0.000000000000000000e+00, 3.256758807707819253e-03, 3.862067394813627208e-02, -5.633791438693645098e-02, -2.299748629174261856e-14, 9.984117584456476679e-01, 1.700929007053258557e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
9.995353858669223657e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 4.876769437388743696e-03, 5.470755853686287695e-02, -6.122386631314166022e-02, 0.000000000000000000e+00, 9.981240595204939892e-01, 1.700929007053258557e+00, 3.586533649582798411e+00, 4.134663504172014781e-01
9.123070480271440186e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 6.879485304131345395e-03, 7.294912298966813036e-02, -6.657045269648627361e-02, 0.000000000000000000e+00, 9.977817270464443000e-01, 1.700929007053258557e+00, 3.415838762408752949e+00, 5.841612375912467181e-01
8.102533761590727801e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 9.194454686142555441e-03, 9.160089144618742407e-02, -7.294028196486657123e-02, 0.000000000000000000e+00, 9.973363100112648816e-01, 1.700929007053258557e+00, 3.216336609715709116e+00, 7.836633902842906618e-01
6.994690664800389257e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 1.164266305799744119e-02, 1.078653329342331296e-01, -8.118296717815894070e-02, 0.000000000000000000e+00, 9.966992153303573243e-01, 1.700929007053258557e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
5.885908565559189176e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 1.399312307590618726e-02, 1.186038562612645175e-01, -9.241621324504385726e-02, 0.000000000000000000e+00, 9.957204645529017517e-01, 1.700929007053258557e+00, 2.783663390284290440e+00, 1.216336609715709338e+00
4.863525369958300315e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 1.601136895090423881e-02, 1.213785278455064010e-01, -1.083019512890757291e-01, 0.000000000000000000e+00, 9.941180449760373961e-01, 1.700929007053258557e+00, 2.584161237591246607e+00, 1.415838762408753171e+00
3.991075908017166496e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 1.752396364848619187e-02, 1.156019421581795797e-01, -1.311477571583249124e-01, 0.000000000000000000e+00, 9.913628325655249318e-01, 1.700929007053258557e+00, 2.413466350417201589e+00, 1.586533649582798411e+00
3.295230563107220956e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 1.736586213788969546e-02, 1.017810684974282537e-01, -1.633297409951389445e-01, 8.726361717479584428e-15, 9.865715360309462723e-01, 1.700929007053258557e+00, 2.276535875536843889e+00, 1.723464124463156111e+00
2.768166265427521866e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 1.384448042191837626e-02, 8.236406068853535656e-02, -1.995071023510558428e-01, -1.078356764194549887e-14, 9.798963802930823475e-01, 1.700929007053258557e+00, 2.172260364380927289e+00, 1.827739635619072489e+00
2.388346505049750990e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 8.263668503476951158e-03, 5.951267799478444920e-02, -2.337295894537615160e-01, 0.000000000000000000e+00, 9.723016399316500857e-01, 1.700929007053258557e+00, 2.095955830069344827e+00, 1.904044169930654951e+00
2.138400787840208928e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 2.794781887990093003e-03, 3.270775332475485409e-02, -2.640584033034819589e-01, 0.000000000000000000e+00, 9.645066923794856084e-01, 1.700929007053258557e+00, 2.041733119767888294e+00, 1.958266880232111484e+00
2.039162881153383233e-01, -4.058378950838367416e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.700929007053258557e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.161710470588767308e+00, -4.367943784623352421e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.754394436031667004e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.143677662170082598e+00, -4.367943784623352421e+00, 0.000000000000000000e+00, 4.245357837188240774e-04, 7.387205753027371348e-03, -3.058734958095353507e-02, 0.000000000000000000e+00, 9.995320975564579991e-01, 1.754394436031667004e+00, 3.958266880232111262e+00, 4.173311976788848798e-02
1.117765293224053380e+00, -4.367943784623352421e+00, 0.000000000000000000e+00, 1.036181312286791213e-03, 1.440221505746356635e-02, -4.415871340663138356e-02, 0.000000000000000000e+00, 9.990245282425607165e-01, 1.754394436031667004e+00, 3.904044169930655173e+00, 9.595583006934514658e-02
1.081280457695627195e+00, -4.367943784623352421e+00, 0.000000000000000000e+00, 1.892880143469837136e-03, 2.390313646231556968e-02, -5.114486889434222139e-02, 0.000000000000000000e+00, 9.986912447727678277e-01, 1.754394436031667004e+00, 3.827739635619072267e+00, 1.722603643809274832e-01
1.031385061222980681e+00, -4.367943784623352421e+00, 0.000000000000000000e+00, 3.055031295605230551e-03, 3.622846349250045256e-02, -5.633791438694452092e-02, -2.451603888428733526e-14, 9.984117584456472239e-01, 1.754394436031667004e+00, 3.723464124463156111e+00, 2.765358755368439447e-01
